matrix_group,scale,instance_id,mode,baseline_name,candidate_name,seed_builder,initial_column_count,full_universe_column_count,full_universe_preloaded,algorithm_status,certificate_scope,pricing_state,uses_true_dual_bpc_certificate,official_lower_bound_source,official_lower_bound_scope,B0_direct_objective,objective_schema_version,objective_mode,objective_reference_cost,objective_reference_risk,objective_reference_completion,objective_reference_makespan_metric,objective_makespan_enters_pricing_objective,solution_raw_operating_cost,solution_raw_risk,solution_raw_weighted_completion_time,solution_raw_makespan,solution_raw_objective_unscaled_weighted_sum,solution_normalized_operating_cost,solution_normalized_risk,solution_normalized_weighted_completion_time,solution_normalized_makespan_metric,solution_normalized_objective,solution_official_objective,solution_makespan_enters_pricing_objective,root_lp_bound,root_lp_bound_official,root_bound_le_B0_objective,pricing_round_count,final_judge_call_count,candidate_negative_count,addable_negative_count,duplicate_in_current_master_count,in_pool_not_master_count,forbidden_signature_count,branch_filtered_count,cut_filtered_count,selected_count,selected_would_enter_master_count,selected_all_would_enter_master,added_to_master_count,added_column_count,duplicate_only_count,duplicate_only_audit_status,hidden_negative_count,replacement_only_round_count,manual_rc_audit_pass,pricing_rc_audit_pass,proof_debt_unreleased_count,product_exact_solution_scope,product_exact_solution_count,product_exact_objective,direct_dp_fallback_used,direct_dp_fallback_count,rmp_wall_time,worker_status,diagnostic_dual_source,diagnostic_rmp_iteration_id,diagnostic_dual_fingerprint,worker_wall_time,final_judge_wall_time,time_to_first_negative,time_to_first_addable_negative,labels_generated,labels_generated_before_first_negative,labels_generated_total,labels_extended,sortie_templates,journey_labels,candidate_sequences,path_option_assignments,resource_prune_count,time_window_prune_count,dominance_prune_count,bound_prune_count,bound_check_time,dominance_time,cache_hit_count,cache_miss_count,max_queue_size,peak_label_count,worker_call_count,worker_found_negative_count,worker_found_addable_negative_count,worker_no_column_uncertified_count,worker_incomplete_count,final_judge_saved_by_worker_count,exit_reason,exact_first_step_bound_pruning_enabled,exact_first_step_bound_evaluated_count,would_prune_count_if_enabled,completion_bound_pruning_enabled,proof_tail_kernel_profile_enabled,wall_time,fail_closed_reason,attempted_exception_type,attempted_max_direct_tasks,rmp_memory_precheck_failed,rmp_memory_precheck_stage,rmp_memory_precheck_reason,rmp_memory_precheck_estimated_column_count,rmp_memory_precheck_estimated_tableau_cells,rmp_memory_precheck_cell_limit,certificate_scope_regression,objective_mismatch,improvement_reason
10-scale full normalized objective,10,lunar_ice_sp50_010_008_seed729068,B0_pure_direct_dp,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,,False,,,1.82381,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2654.011784,93.062502608,2248.717193218,960.0,False,1814.818656,66.999236,2361.548366,757.098022,2826.437238,0.683802034,0.719938043,1.050175795,0.788643773,1.82381,1.82381,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.250206,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_008_seed729068,B1A_full_universe_root_audit,accepted_B1,B1A_full_universe_root_audit,,343,343,True,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.82381,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2654.011784,93.062502608,2248.717193218,960.0,False,1814.818656,66.999236,2361.548366,757.098022,2826.437238,0.683802034,0.719938043,1.050175795,0.788643773,1.82381,1.82381,False,1.82381,True,True,1,1,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.311535,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_008_seed729068,B1B_seeded_root_CG,accepted_B1,B1B_seeded_root_CG,,12,343,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.82381,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2654.011784,93.062502608,2248.717193218,960.0,False,1814.818656,66.999236,2361.548366,757.098022,2826.437238,0.683802034,0.719938043,1.050175795,0.788643773,1.82381,1.82381,False,1.82381,True,True,4,4,0,0,0,0,0,0,0,0,0,True,88,88,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.265761,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_008_seed729068,B2_PRODUCT_EXACT_SOLVER,fixed_graph_direct_dp_product_exact,B2_PRODUCT_EXACT_SOLVER,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,,,1.82381,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2654.011784,93.062502608,2248.717193218,960.0,False,1814.818656,66.999236,2361.548366,757.098022,2826.437238,0.683802034,0.719938043,1.050175795,0.788643773,1.82381,1.82381,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,DIRECT_DP_FIXED_GRAPH_OPTIMAL,1,1.82381,True,1,,,,,,,,,,1349,,1349,0,0,343,0,13624,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,1.2e-05,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_008_seed729068,B2A_full_universe_rc_audit_fast_path,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,,343,343,True,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2a_full_universe_membership_rc_audit,BPC_NODE_LP_CERTIFIED,1.82381,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2654.011784,93.062502608,2248.717193218,960.0,False,1814.818656,66.999236,2361.548366,757.098022,2826.437238,0.683802034,0.719938043,1.050175795,0.788643773,1.82381,1.82381,False,1.82381,True,True,1,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,0.0,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.30907,,,,False,,,,,,False,False,"wall_time_lower,final_judge_call_count_lower,final_judge_wall_time_lower"
10-scale full normalized objective,10,lunar_ice_sp50_010_008_seed729068,B2B_seeded_tail_CG,B1B_seeded_root_CG,B2B_seeded_tail_CG,,12,343,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.82381,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2654.011784,93.062502608,2248.717193218,960.0,False,1814.818656,66.999236,2361.548366,757.098022,2826.437238,0.683802034,0.719938043,1.050175795,0.788643773,1.82381,1.82381,False,1.82381,True,True,4,4,88,88,0,0,0,0,0,88,88,True,88,88,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,0.267189,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,1.312629,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_008_seed729068,B2B_R2_worker_before_final_judge,B1B_seeded_root_CG,B2B_R2_worker_before_final_judge,b2b_r2_lightweight_no_full_universe_enumeration,12,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_r2_true_dual_final_judge_closure,BPC_NODE_LP_CERTIFIED,1.82381,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2654.011784,93.062502608,2248.717193218,960.0,False,1814.818656,66.999236,2361.548366,757.098022,2826.437238,0.683802034,0.719938043,1.050175795,0.788643773,1.82381,1.82381,False,1.82381,True,True,6,3,132,132,0,0,0,0,0,132,132,True,81,81,0,,10,0,True,True,0,,0,,False,0,0.009002,LOCAL_NO_COLUMN_UNCERTIFIED,master.reduced_cost_context,B2B_R2_worker_before_final_judge-root-6,3b19254cd8c49485cf07983c49def89cfcb240a3e2855f6e6260548bbdcc7dd7,0.508178,0.768494,0.056495,0.056495,7644,433,7644,112369,428367,713,1391,112369,0,0,0,0,0.0,0.0,249,113,0,1349,6,4,4,2,0,3,FINAL_JUDGE_CERTIFIED_NO_NEGATIVE,False,7644,0,False,True,1.295823,,,,False,,,,,,False,False,"final_judge_call_count_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
10-scale full normalized objective,10,lunar_ice_sp50_010_008_seed729068,B2B_R3_true_dual_negative_search_worker,B1B_seeded_root_CG,B2B_R3_true_dual_negative_search_worker,b2b_r3_lightweight_no_full_universe_enumeration,12,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_r3_true_dual_final_judge_closure,BPC_NODE_LP_CERTIFIED,1.82381,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2654.011784,93.062502608,2248.717193218,960.0,False,1814.818656,66.999236,2361.548366,757.098022,2826.437238,0.683802034,0.719938043,1.050175795,0.788643773,1.82381,1.82381,False,1.82381,True,True,6,3,132,132,0,0,0,0,0,132,132,True,81,81,0,,10,0,True,True,0,,0,,False,0,0.009831,LOCAL_NO_COLUMN_UNCERTIFIED,master.reduced_cost_context,B2B_R3_true_dual_negative_search_worker-root-6,78216f751cce549e8303613faef6c79fa6adb7353e3bb56c6705018a16c79d96,0.519948,0.763911,0.058133,0.058133,7644,433,7644,112369,428367,713,1391,112369,0,0,0,0,0.0,0.0,249,113,0,1349,6,4,4,2,0,3,FINAL_JUDGE_CERTIFIED_NO_NEGATIVE,False,7644,0,False,True,1.304067,,,,False,,,,,,False,False,"final_judge_call_count_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
10-scale full normalized objective,10,lunar_ice_sp50_010_008_seed729068,B2C_limited_pricing_diagnostic,diagnostic_only_no_certificate,B2C_limited_pricing_diagnostic,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.82381,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2654.011784,93.062502608,2248.717193218,960.0,False,1814.818656,66.999236,2361.548366,757.098022,2826.437238,0.683802034,0.719938043,1.050175795,0.788643773,1.82381,1.82381,False,,False,,0,0,2,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000159,,master.reduced_cost_context,B2C_limited_pricing_diagnostic-diagnostic-root,68f1666e56b6d51fc180d811abf3fb6ad9620c13804b242a3761ce35e9ad40c9,0.574722,0.0,0.574722,,285,285,285,0,1507,4,4,98971,0,0,0,0,,,0,4,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,False,0.578373,B2C_limited_pricing_diagnostic: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_008_seed729068,B2D_proof_tail_kernel_profile,diagnostic_only_no_certificate,B2D_proof_tail_kernel_profile,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.82381,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2654.011784,93.062502608,2248.717193218,960.0,False,1814.818656,66.999236,2361.548366,757.098022,2826.437238,0.683802034,0.719938043,1.050175795,0.788643773,1.82381,1.82381,False,,False,,0,0,2,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000158,,master.reduced_cost_context,B2D_proof_tail_kernel_profile-diagnostic-root,4cb312dddc25d8d2c2144741dc36a9d09224b6aa419fdbb757c9ee5cd18231cb,0.567653,0.0,0.567653,,285,285,285,0,1507,4,4,98971,0,0,0,0,,,0,4,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,True,0.571274,B2D_proof_tail_kernel_profile: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_009_seed729069,B0_pure_direct_dp,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,,False,,,1.83376,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2387.54527,85.965897497,2391.179959609,960.0,False,1674.095328,61.053526,2524.939239,731.169705,2745.12455,0.701178465,0.710206347,1.055938608,0.761635109,1.83376,1.83376,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.293744,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_009_seed729069,B1A_full_universe_root_audit,accepted_B1,B1A_full_universe_root_audit,,351,351,True,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.83376,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2387.54527,85.965897497,2391.179959609,960.0,False,1674.095328,61.053526,2524.939239,731.169705,2745.12455,0.701178465,0.710206347,1.055938608,0.761635109,1.83376,1.83376,False,1.83376,True,True,1,1,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.353009,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_009_seed729069,B1B_seeded_root_CG,accepted_B1,B1B_seeded_root_CG,,12,351,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.83376,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2387.54527,85.965897497,2391.179959609,960.0,False,1674.095328,61.053526,2524.939239,731.169705,2745.12455,0.701178465,0.710206347,1.055938608,0.761635109,1.83376,1.83376,False,1.83376,True,True,3,3,0,0,0,0,0,0,0,0,0,True,123,123,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.315303,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_009_seed729069,B2_PRODUCT_EXACT_SOLVER,fixed_graph_direct_dp_product_exact,B2_PRODUCT_EXACT_SOLVER,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,,,1.83376,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2387.54527,85.965897497,2391.179959609,960.0,False,1674.095328,61.053526,2524.939239,731.169705,2745.12455,0.701178465,0.710206347,1.055938608,0.761635109,1.83376,1.83376,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,DIRECT_DP_FIXED_GRAPH_OPTIMAL,1,1.83376,True,1,,,,,,,,,,1031,,1031,0,0,351,0,14193,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,1e-05,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_009_seed729069,B2A_full_universe_rc_audit_fast_path,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,,351,351,True,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2a_full_universe_membership_rc_audit,BPC_NODE_LP_CERTIFIED,1.83376,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2387.54527,85.965897497,2391.179959609,960.0,False,1674.095328,61.053526,2524.939239,731.169705,2745.12455,0.701178465,0.710206347,1.055938608,0.761635109,1.83376,1.83376,False,1.83376,True,True,1,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,0.0,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.357577,,,,False,,,,,,False,False,"final_judge_call_count_lower,final_judge_wall_time_lower"
10-scale full normalized objective,10,lunar_ice_sp50_010_009_seed729069,B2B_seeded_tail_CG,B1B_seeded_root_CG,B2B_seeded_tail_CG,,12,351,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.83376,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2387.54527,85.965897497,2391.179959609,960.0,False,1674.095328,61.053526,2524.939239,731.169705,2745.12455,0.701178465,0.710206347,1.055938608,0.761635109,1.83376,1.83376,False,1.83376,True,True,4,4,129,129,0,0,0,0,0,124,124,True,124,124,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,0.290245,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,1.48603,,,,False,,,,,,False,False,"final_judge_wall_time_lower,added_to_master_count_higher"
10-scale full normalized objective,10,lunar_ice_sp50_010_009_seed729069,B2B_R2_worker_before_final_judge,B1B_seeded_root_CG,B2B_R2_worker_before_final_judge,b2b_r2_lightweight_no_full_universe_enumeration,12,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_r2_true_dual_final_judge_closure,BPC_NODE_LP_CERTIFIED,1.83376,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2387.54527,85.965897497,2391.179959609,960.0,False,1674.095328,61.053526,2524.939239,731.169705,2745.12455,0.701178465,0.710206347,1.055938608,0.761635109,1.83376,1.83376,False,1.83376,True,True,7,4,101,101,0,0,0,0,0,101,101,True,54,54,0,,28,0,True,True,0,,0,,False,0,0.006753,LOCAL_NO_COLUMN_UNCERTIFIED,master.reduced_cost_context,B2B_R2_worker_before_final_judge-root-7,8c1f34e478dbb7fa17e77be7ff1183f5e455fade0aa52cbf1d93eab7b60e0a6b,0.374235,1.186695,0.054632,0.054632,7452,362,7452,107018,635782,769,1827,107018,0,0,0,0,0.0,0.0,324,99,0,1031,7,3,3,4,0,3,FINAL_JUDGE_CERTIFIED_NO_NEGATIVE,False,7452,0,False,True,1.577035,,,,False,,,,,,False,False,"time_to_first_addable_negative_available,worker_found_addable_negative"
10-scale full normalized objective,10,lunar_ice_sp50_010_009_seed729069,B2B_R3_true_dual_negative_search_worker,B1B_seeded_root_CG,B2B_R3_true_dual_negative_search_worker,b2b_r3_lightweight_no_full_universe_enumeration,12,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_r3_true_dual_final_judge_closure,BPC_NODE_LP_CERTIFIED,1.83376,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2387.54527,85.965897497,2391.179959609,960.0,False,1674.095328,61.053526,2524.939239,731.169705,2745.12455,0.701178465,0.710206347,1.055938608,0.761635109,1.83376,1.83376,False,1.83376,True,True,7,4,101,101,0,0,0,0,0,101,101,True,54,54,0,,28,0,True,True,0,,0,,False,0,0.00755,LOCAL_NO_COLUMN_UNCERTIFIED,master.reduced_cost_context,B2B_R3_true_dual_negative_search_worker-root-7,4a8d92e4ab7085b9767de388a9e3ecca6710c800c6f1c0d50959814152a5b35d,0.363322,1.180807,0.054331,0.054331,7452,362,7452,107018,635782,769,1827,107018,0,0,0,0,0.0,0.0,324,99,0,1031,7,3,3,4,0,3,FINAL_JUDGE_CERTIFIED_NO_NEGATIVE,False,7452,0,False,True,1.561922,,,,False,,,,,,False,False,"time_to_first_addable_negative_available,worker_found_addable_negative"
10-scale full normalized objective,10,lunar_ice_sp50_010_009_seed729069,B2C_limited_pricing_diagnostic,diagnostic_only_no_certificate,B2C_limited_pricing_diagnostic,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.83376,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2387.54527,85.965897497,2391.179959609,960.0,False,1674.095328,61.053526,2524.939239,731.169705,2745.12455,0.701178465,0.710206347,1.055938608,0.761635109,1.83376,1.83376,False,,False,,0,0,1,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000162,,master.reduced_cost_context,B2C_limited_pricing_diagnostic-diagnostic-root,97788ecb199d57c6ec39ee20d9c50d17f25239800cdf73d29d85ffa9915e8e92,0.262299,0.0,0.262299,,98,98,98,0,1342,3,2,42741,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,False,0.265616,B2C_limited_pricing_diagnostic: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_009_seed729069,B2D_proof_tail_kernel_profile,diagnostic_only_no_certificate,B2D_proof_tail_kernel_profile,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.83376,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2387.54527,85.965897497,2391.179959609,960.0,False,1674.095328,61.053526,2524.939239,731.169705,2745.12455,0.701178465,0.710206347,1.055938608,0.761635109,1.83376,1.83376,False,,False,,0,0,1,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000168,,master.reduced_cost_context,B2D_proof_tail_kernel_profile-diagnostic-root,74d127999e516f97167bfc105e0f5a6840032bce9ebfa593d8a92d834439feb6,0.26462,0.0,0.26462,,98,98,98,0,1342,3,2,42741,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,True,0.268012,B2D_proof_tail_kernel_profile: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_012_seed729072,B0_pure_direct_dp,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,,False,,,1.999817,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2525.615637,93.998385393,2462.792646717,960.0,False,1965.588464,75.571409,2571.098916,773.939998,3069.599439,0.778261124,0.803964969,1.043977015,0.806187498,1.999817,1.999817,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.250802,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_012_seed729072,B1A_full_universe_root_audit,accepted_B1,B1A_full_universe_root_audit,,288,288,True,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.999817,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2525.615637,93.998385393,2462.792646717,960.0,False,1965.588464,75.571409,2571.098916,773.939998,3069.599439,0.778261124,0.803964969,1.043977015,0.806187498,1.999817,1.999817,False,1.999817,True,True,1,1,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.302208,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_012_seed729072,B1B_seeded_root_CG,accepted_B1,B1B_seeded_root_CG,,12,288,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.999817,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2525.615637,93.998385393,2462.792646717,960.0,False,1965.588464,75.571409,2571.098916,773.939998,3069.599439,0.778261124,0.803964969,1.043977015,0.806187498,1.999817,1.999817,False,1.999817,True,True,4,4,0,0,0,0,0,0,0,0,0,True,178,178,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.312576,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_012_seed729072,B2_PRODUCT_EXACT_SOLVER,fixed_graph_direct_dp_product_exact,B2_PRODUCT_EXACT_SOLVER,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,,,1.999817,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2525.615637,93.998385393,2462.792646717,960.0,False,1965.588464,75.571409,2571.098916,773.939998,3069.599439,0.778261124,0.803964969,1.043977015,0.806187498,1.999817,1.999817,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,DIRECT_DP_FIXED_GRAPH_OPTIMAL,1,1.999817,True,1,,,,,,,,,,1268,,1268,0,0,288,0,12244,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,1.3e-05,,,,False,,,,,,False,False,
